gene_name	log2FoldChange
FECH	1.7074566949277
MYO9A	0.515204143614653
DDX3Y	-6.15654533636258
PFKP	0.0350664173967513
IDI1	-0.00913767433602976
SP100	1.23087455209143
KLF6	0.836450394772109
PLPP1	-1.58351211687992
NEO1	-1.47462111923677
TRAM1	2.56773374058435
PHKA1	-3.23116695265012
TNFRSF1A	-0.230619529154267
CACNB1	6.73456530073455
EVI5	0.650015207803745
STOML1	-0.826235779172949
PKM	1.11965922640097
DHX29	0.212681340878437
DNTTIP2	-0.155176482693859
METTL22	0.368253161272593
TP53BP1	0.233036201624104
TRO	0.456734677763872
RRP15	-1.00751508365073
RHOA	0.497889178606462
DHX8	0.98469043599821
PMS2P4	-1.46433654644717
PRKCZ	-1.38662741522556
ZFY	-3.14304894496446
IARS2	0.542464080287194
SYT1	-1.03673960213961
NAV3	0.0364260091813571
IDH3G	-0.149133864335645
ROGDI	-1.28061328570119
PDZD4	-1.03677065000045
ATP2B3	6.56066916540926
ROCK1	1.43189370773351
CBFB	0.95381088924562
PDK3	-0.0964890081976841
HYAL2	1.3825937054489
HDAC4	-0.820071600666874
RASSF1	-0.678357732036036
FGFR3	-3.17359723937512
IFI35	0.687282817770252
HEATR6	1.80785938718995
COASY	0.299126828332165
PLEKHH3	0.665836521335647
MEF2A	3.34660721510662
OTUD5	1.7508537477667
TFE3	0.897237824551944
TBC1D25	2.00844567569733
ACSL4	4.69199882457545
INPP5A	-2.41123545976496
GPKOW	0.799338843439048
GRIPAP1	1.31254336319926
FTSJ1	-0.779641310106249
PRR11	-2.67617065721256
REEP1	4.13442055907248
ATP11A	0.318495201765723
POLR1A	-0.899267119307041
LAPTM4A	0.992395149201324
TTC7A	-0.270228008019602
IP6K2	2.03005862665158
STON1-GTF2A1L	-1.03676542569854
SRBD1	0.173303641383741
KIF2A	-1.05930763804203
RASGRP2	-4.29810344017571
PSME4	1.7095950516943
IFT80	-0.758407113467896
SIRT2	0.046865363582253
ERLEC1	0.949144528625407
PPP2R5B	-0.0934385964457484
PYGM	0.14799771593525
PAGE1	0
PITX1	-2.76162707846592
TRPC7	0
MAST4	2.04230441530185
ADGRF5	-1.03677180730964
SDK2	-1.14287022884459
ADAM7	0
NUP133	-0.169024691985341
NUCKS1	-4.1964045633686
VPS35	-0.0358491200057835
DNAJA2	0.32921201366063
BCL3	1.94802705682336
KCNAB2	-0.411202780019622
ABCC9	-0.823992291921145
GAL	-0.878750124802081
CLEC2D	1.10927934657259
FUNDC1	0.685886456089987
MAOB	0
RORA	-0.486126908750344
DRD4	-2.00484179611711
TGFBR3	-1.63590854087204
PLA2G10	-0.872091669185852
HES2	-0.3691055323539
ATP1B3	1.87388762985751
NEDD4	0.294169405189296
PIGB	0.11738760291092
MAPK6	0.929525817322535
GNB5	-0.660940358022993
RAB27A	-0.164640925224485
HDHD5	-1.0525839466534
UFD1	0.479598885014972
LRP6	-0.41104789573235
GUCY2C	0
SCT	0
PHRF1	0.259597148325256
ELP1	-0.615484687581499
NUCB2	-5.38108513034275
PFN2	-4.41104354535653
PTPN3	2.12003507621763
SPTB	-0.968514148753346
DAPP1	1.20572381545026
FGF10	0.00206668118870391
SLC44A1	-0.369345704875348
TMEM260	0.655638062612839
SMG6	-0.156857706039601
EXOC5	1.26082443895998
CLTCL1	-4.35899727081537
FGF22	3.51810550350513
FSTL3	-1.16240280334201
DGCR2	-0.663856592603685
RNF126	-0.740926685110891
MNT	0.314336260851807
ZXDC	0.453459000146305
JMJD6	0.333834627078874
POLB	-1.43702925836342
ST6GALNAC1	0
WIPI1	1.9508984987356
FRMPD1	-2.63234952061363
GBA2	0.783771898954073
NDST1	0.641608010618953
ASNS	-2.51004682151408
AP3M2	-2.2993754499395
CNGB1	-1.79040696364837
ST6GALNAC2	4.51016823670098
CHAT	1.12100733475521
PABPC1	-2.05260759454478
TESK2	2.08982621401332
CFAP20	-0.443736149148167
CSNK2A2	-0.131682051566844
PTPN21	5.29229367462757
EIF2B3	-1.3130015419272
CAMK2A	-1.61758294143238
TCOF1	-3.45041638230845
CDC42	0.176321777105309
OSBPL3	2.46957702360726
EPHA8	-1.03674063297899
SLC12A3	2.72551643561118
RAD18	-0.0682862314973763
ATP2B1	1.03406176382361
TRPM5	0
NCK2	-1.40996587960736
MAP4K4	1.23789547686997
MGAT4A	-1.0354374942444
RPL31	-1.44587880461462
WDR1	1.96625622998
SNX13	1.71832428447706
MS4A12	0
ARHGAP10	2.66103622094304
RPS6KA2	3.83685202479534
ING3	-0.432835958303278
VASH1	4.98963266110207
LMCD1	-1.03676396871408
BUD23	-0.785928714938909
SEL1L	1.39455622970192
TRIP13	-1.6346272036152
ATP6AP1	2.3860282781422
TCF3	-1.35449483801931
TRIB2	-1.42757664270646
DAZAP1	-1.66373774193696
MBD3	-1.16398446956837
PRLH	0
HLTF	-0.509902715386574
FAM50A	1.44040382861864
FAM3A	0.317098425198963
CPSF1	-0.5683032450699
MYO3B	-0.12691024378468
CYBRD1	-0.927458034365043
CDH19	-1.03675863433141
PDCD2	-0.368151964855161
SLC6A15	2.35258278843444
RDH11	1.51759294560316
PRKACA	1.24564041760919
ADGRL1	0.995157130717817
SPP2	0.178788250389051
ACTN1	1.31092144818155
ZFYVE26	-0.00892432199578318
RPS6KA6	0.72257516598174
EPN2	0.377746761676368
PTPN18	0.63739619928057
LIMS2	0.23197133483914
ASIC4	2.52119091272974
SPEG	0.969239050007139
LNX1	0.078625143069389
ALDH3A2	0.289232702354851
TFRC	-0.616105849489137
SREBF1	-1.15417074723523
TRPC5	0
AFF4	1.17669827031492
UBE2D1	-0.71364774558913
MPP5	0.531762741113175
RHOBTB1	1.12996049063336
SMC1A	-1.01112051177169
HSD17B10	-1.59040014535941
MARK2	0.501110726913491
HMMR	-4.6615302363165
CHFR	1.91379776571069
TRHDE	-0.288078902070668
P4HA2	2.09329431562263
FCGR2B	4.21102562295364
NFATC3	1.04218526173895
TRNT1	-0.778547816953211
ACADVL	0.478362233515608
STK10	0.6026318684651
FBXW11	1.36521030991996
ACAP1	-0.587032549396008
CRMP1	-6.5332105242311
EVC	1.39588150890645
DERL2	0.945368815242365
SIDT1	0.536162948930169
NDE1	1.20144172207215
MRVI1	-0.169399928841681
TMEM38A	-1.2068456918968
AP1M1	-0.103439919922433
PVR	-1.14183315193389
XRCC1	0.601541410695495
SCARB1	-1.71830467909468
CYP2W1	1.73222304560658
MCM2	-2.62419426385413
MOV10L1	0.430782420712907
PANX2	-1.98518357127392
SELENOO	-0.84900206718416
TP63	-2.24986571895132
ALPK1	0.919266350908597
LLGL2	-0.336050730317066
PDE8A	-0.869444796048137
CLCN4	-0.273532964608409
NLE1	-3.47877790519304
SDHA	-0.0422455068959663
SMARCE1	-0.0436320392500069
FNDC8	0
GSDMB	0.394434291510415
KDM5A	-0.26815159865578
ADAM11	-2.23720943624251
PPP2R3A	4.17271454802668
FERMT2	-1.52818277045831
ABCB11	1.70465016464434
DHRS9	5.39743626788537
CD5L	-3.75192666221864
PTGS2	-1.41887349213863
IGF2BP2	0.424831101337309
MAP3K13	-1.22149545005778
ST6GAL1	-1.19373678666151
TBX21	7.93332015032721
VDAC1P1	0
FRY	-1.04753838968135
PICALM	2.18006835459087
NSF	1.80532027212464
GLI2	-1.03675240922896
CLASP1	1.08353935303788
MRPS34	-0.986147666696633
NOTCH3	1.62392723653066
CLNS1A	-0.876946108609108
PPP2R2C	-4.63820534944417
TEAD2	5.91151167980932
EED	-0.0817760087316262
CDHR2	-0.293136722861141
SNCB	6.50217918711477
TSG101	1.46229008151534
NCBP3	1.46397246174449
ATP2A3	0.2361813208397
CA12	4.85219310394145
MGLL	0.798564942041158
NTN4	3.6912502384014
BCS1L	-2.06667016955961
NUAK1	-0.030935270652476
DPP8	-0.440836705661956
SLC24A1	0.402249529713265
ZNF532	-1.05913841119195
SCARF1	-0.38032101932152
LMAN1	-0.802031081447276
HACD3	-0.224190944156241
IPCEF1	1.77310501082747
ZZEF1	-0.0490050796041477
NOX3	-1.99110472311752
ENO1	-1.70734288613368
SLC12A1	-3.30045875133831
MYDGF	-0.119204619940649
ANO8	2.699737885847
TUBE1	-1.12803435298783
ARHGEF10L	-0.702811542147455
TXK	-0.604208319278298
WSCD2	0.905039226888158
KCNQ2	-1.44243637640375
TACR2	-3.98864421467463
ACTR6	-0.0915016896988722
TIPIN	-1.41033980725709
SRI	2.39903170547325
EIF4G3	0.749187358808928
NUP37	-1.83522932187683
SEMA3A	3.4958045793364
GTSE1	-3.32129996600791
SEMA3C	-1.36853413372165
TTC38	-0.0968790298263825
ACAT1	-3.69481047815827
GRAMD4	-2.62443721592985
CELSR1	2.53201904888156
WNT8B	-1.0367675402721
ZNF638	0.440004354215724
SLC25A40	1.10548776378173
TIMM21	-0.975300668483989
ADD2	-3.85128611800142
FGF4	0
RASAL2	3.78634927568099
VPS9D1	0.975738675877569
ZNF37A	-0.6217322259179
MARK3	0.218531125677913
SLC25A3	0.314390876222398
FNDC3B	-0.198966831534784
FOSL2	1.42203088499357
CACNG5	-1.05148905398542
CACNG4	0
FRYL	0.439478750542545
TMEM131	0.111821310149066
FSCN1	3.3675781955929
ACTB	-0.0332768910843587
MOCOS	0.981044134886928
PLD1	-2.47681770872549
ATP12A	0
WDR62	-0.897680384549083
DLG1	-0.424379761435437
RAB7A	0.9728653466096
BCAP29	0.914503731499737
SEC31B	-0.0873307279344669
SART3	-0.0695331863475518
ARHGAP15	-0.102809325437433
TUBA3D	-1.03677848237313
PAX2	-1.93183521518439
EXOSC7	-1.0558429309848
KIFAP3	-0.331467954289352
MKRN2	0.245821734717449
MCM6	-3.69044181454753
REXO2	-0.534557704110733
RBM7	2.00555482023229
RBMS2	-0.340849595411213
BAZ2A	1.33957830017251
PTPN23	-0.289717024112817
MLH1	-1.25601318172132
UNG	-2.06604769451099
FMO4	0.480203287834888
KLHL20	-0.0921404168006482
RGS11	-2.05719269845347
SLC46A1	2.0682946560838
PLXNA2	4.5387512283288
SPAG5	-1.78723377026904
ANKRD13A	0.396774419690695
TPD52	0.49793396670219
ACACB	-1.59231222401005
TRAF4	-1.10953238590551
PAG1	0.881840484822652
GPATCH1	-1.03525157985152
ICAM3	1.68287569123228
NT5C2	-0.292385936825398
MCAM	-1.83871871947278
GPC4	6.12171568680185
MBNL3	0.529843316254855
CAMSAP3	2.81229680732128
RAP1GAP	10.0868681328421
XAB2	0.383876952829378
ARHGEF1	0.826699213711429
STXBP2	0.752037090824036
MAP2K7	0.0487073093074016
NMRK2	0
DGKD	-0.462619207154197
CTTNBP2	-1.57882303598597
ACTL6B	0
RARB	1.35952988766424
TOP2B	0.48620382398695
TM9SF3	1.65852509550484
NFKB2	1.81969972324467
UBE2T	-4.11198946478871
PPP1R12B	-1.10992539608229
DNAJC10	1.29441981596081
GTF3C1	2.31127412731803
IL4R	1.72473767183909
USP33	-0.920923886075041
PAK3	-2.18867737330204
CAPN6	0
DCX	0.226112738211454
SNRPA	-1.42817769719603
SPAG6	-0.355130965045218
EXOSC5	-1.24449902036864
DYNC1I2	0.393865416561922
APBB1IP	0.438187730756204
LRCH4	-0.344669624267336
FAM76B	-1.27754548513042
SIRT6	1.19543948613352
TYR	0
POLD3	-0.767320452986848
ACTN2	-3.4011676449066
CAPZB	-0.0990725396282693
GPR137B	3.1030023625826
NAALAD2	4.0715628676682
JADE1	-2.70891631887267
SLC25A43	1.15796022515794
UBE2A	0.135322579510027
FGFR1	4.90419198665992
FKBP6	-1.03677062071421
SMC1B	-0.391712774773022
FBLN1	-0.891307111967308
ITGA8	-3.44721408245348
CST7	-5.19459064273506
MAP2	6.34795389477381
PIAS2	-1.54913105539687
AMPH	0.387647737476805
ARAF	0.126764476791086
MCCC1	-0.248038000128573
LAMP3	-1.26042492707623
FAP	6.11655088288919
NEBL	3.7963822569393
ACER3	1.48447396071291
UBE2K	0.243099435679784
PIK3C3	1.47334383859934
N4BP2	-0.336366124627599
TIGAR	4.06439276757372
TULP3	-1.29918173743112
SYNJ2	-0.0718006108396542
ADCY2	1.74324226556466
PPP2R5C	0.372099605571622
PMS2P1	-1.37080037045342
RBFOX1	-3.21155665296933
GNB1	0.0962658481607029
HOXA9	2.37240455173493
EDN1	1.39838809702141
MLLT10	-2.37113610271561
ZCWPW1	-1.17488286018509
ADCYAP1R1	-1.03676046099597
FGF20	0
P2RY10	-0.689351912167054
ITM2A	-0.851950129425331
NRDC	-0.18025300601706
VDAC3	-1.27571683503691
PCM1	0.868097256646774
TNRC6C	-1.27929460036595
CBFA2T2	0.190317559969688
BRINP1	0.256325176029836
ITCH	0.158082133159488
PKD2L2	-0.10052748155111
TP53INP2	3.49619397097452
SDF4	0.231127276874083
MYH7B	-0.345208420249816
BPIFB2	0
TP73	-1.72142290122741
TOLLIP	1.26500680920798
UBE2D4	-0.757210007349592
CLUL1	-0.228726864598202
RUNX1T1	-0.0236718459427924
CDH17	-4.45580296903843
THOC1	-0.697225381944552
FKBP7	-4.06623138159896
OSBPL6	-0.458384553545539
SLC1A3	3.0540949937335
XRCC5	0.389033045417126
LXN	2.78823514561739
SP140	2.28080405244768
MKNK1	0.299019352545458
TNS1	-3.18466079806138
REXO1	0.231134955720337
SAR1A	-0.0813314539250513
CDC14A	-0.167303042542139
RAPGEF3	2.1712199788498
CEACAM1	-2.95041265366356
SENP1	-0.19632356587058
DUSP13	7.7605986363957
CIC	1.32715220768933
LIPE	-3.96833289056272
FDFT1	0.0531360118486624
PAFAH1B3	-2.00126812427465
OPHN1	0.357427176435984
AFM	0
KIF22	-1.14050666327165
SCGN	0
CARMIL1	8.14442080386701
PGM1	-1.66254327649699
DDX1	-1.05061147960986
DNM2	0.22467182905126
EPB41L2	-0.616733949863206
RIMS1	0.250372900122518
MOXD1	3.57375591315779
STX7	1.68709420654908
RABL2B	0.117852114631506
KEAP1	0.25220656821297
DDX43	-3.21504936758491
PTPRH	2.89200895261805
DCT	-1.03673378641643
SLC35C2	1.49414993131338
CRYBG3	1.05618102729399
EPHA6	-1.03677438232233
SCTR	-0.397717466451488
RFX3	1.17375224122357
RIF1	-0.922601010795831
RAB21	1.76544143821593
SLC4A4	0.700404350093709
SMARCA2	-0.0714855870327491
RDH8	0
SESN1	5.374539101154
MID2	3.75019213570512
PIH1D3	2.39415152540446
COL5A3	0.101579171716239
SRCAP	0.321457128846298
PUM3	-2.34973216884701
CPB2	0
CHRNA3	0
KCNN2	-4.07537065968564
CNOT4	0.115067616393535
PSEN1	2.59137939533652
CPOX	0.377660787861749
CLDND1	1.66004064679776
MOK	-0.991032077364896
HSP90AA1	-0.688843269072362
RBL1	-2.31235017239743
DLGAP4	5.25720974913298
IGSF9B	-0.25863243384439
CFHR2	-1.15095218656355
CROCCP3	-0.455726959348363
NDC80	-3.73529421578575
AP4E1	0.293030902925519
RSBN1	-0.436451892299736
MAGI3	-4.20269598245885
CXCL2	1.31606910523969
AFP	-7.08360051764752
COL4A4	-4.15073936731585
TCF7	5.94324686018235
OSTM1	1.5874501910932
CDH7	-0.437344239421077
IMPG2	0.929066714780438
PCNP	0.54094466086875
EXD2	1.11360762499395
ARG2	0.765016942924222
MEF2C	6.1770506549143
PTPRC	3.51849652531088
CACNA1S	1.03575469612423
PKP1	0
UBA5	-0.0140563947413015
STK17B	0.226099037311777
CDC14B	-0.182998313302602
ZNF510	0.76543285336706
LRP2	3.63983098710462
ZNF506	0.471044166845725
JMJD4	-1.34107171002928
DUSP12	0.830107603349138
AACS	-1.37674890165314
DELE1	0.37746438924867
SLC13A1	-0.201994351415936
CADPS2	0.875859107569965
PCDHB4	0
PCDHA6	0
PCDHGA2	-1.03674577092299
HSPB11	-0.69265251219211
PHLPP1	-0.960527867722724
ATP8B1	-1.80872043075291
IL12RB2	0.617463263474819
SMARCD3	-0.441019498024826
WDR70	-1.72723660626045
FYB1	0.0188667657696903
MPP4	-1.86663758354379
STRADB	-0.721164351609578
BZW1	2.94160201431299
PGR	-3.27499181270503
C1QTNF3	-1.22497554911424
ME2	-0.706351281686211
C5orf22	0.573803866176756
CCNT2	0.452474959901823
FAM135A	0.0796511846090174
COL19A1	1.63068169257708
EPB41L3	-0.0798988738200397
COBLL1	-7.56247491479384
DLG3	-7.63351121480796
KCNK2	0
SERTAD4	-1.03676362901357
TRAF5	0.7362927132981
MRPL22	-1.37274280627289
GEMIN5	-1.16516965363803
OPRK1	0.539781931095061
NFE2L1	0.719607915283618
SEMA5B	-1.08246909418843
GSK3B	1.11347115391047
ITGB5	-0.815780727921859
ERC1	0.668373229772802
XPO1	-0.156891750078402
LINC01587	2.42804368508201
RNF13	3.51393104626027
TRPM3	0.561641183619203
PALB2	-1.09269700622907
DOP1A	0.52850726633884
LYRM2	0.164607253940373
BCKDHB	-1.70182271754606
KAT6A	0.308205657176469
TUT7	2.26493887216743
ULK2	-0.0157826240577137
GRHL2	-1.65883945557216
TNPO1	1.75905312650285
PLOD1	-0.135682873339312
P2RX5	2.09805877097527
ITGAE	1.11451096939945
DIS3	0.0469162132207176
PIBF1	-0.00999269495989767
TDRD3	1.95763170252056
AC000061.1	0
NUFIP1	-1.36830386797566
PDS5B	-0.372635418375951
OXCT1	-0.92953433567751
RRAGB	1.63041610510941
EPYC	-3.14171241118742
CYLD	0.100030451812635
SLC27A5	-1.78006790507256
ZNF324	0.233403416709659
ZNF671	-1.01319159108169
ZNF416	-0.2130385183549
ZNF586	0.546424657053399
ZNF446	3.21414648195421
ZNF264	-0.0762863828415282
RPS5	-1.83259780914894
FAT1	-0.24842360311447
YTHDC1	-0.4918726645663
CHMP2B	0.671730704648224
SMAP2	1.93428792673866
PPIE	-0.311682999770623
ZMPSTE24	2.01814783903787
STARD7	0.312132400254967
NOA1	0.445338877703202
REST	0.827972108340627
HAL	-0.369037439966018
SSH1	1.96274193989079
GSTP1	-2.48146759106154
APLP2	2.23248944055925
FAM234B	1.57966039124783
SLCO1A2	-1.59524199827234
WBP11	0.555568220097569
EIF3I	-0.932359604465163
NKAIN1	-6.95809614486654
COL16A1	4.08248991319745
TXLNA	-0.810868942386623
APOB	-1.00512741266559
NCOA1	0.187630121764907
AGBL5	-2.23126994470425
EFR3B	-0.115309590647847
KIF3C	1.09506279157797
RAB10	0.927353498330843
GCKR	-1.0367602577115
HADHA	-0.717234092316503
MAPRE3	0.661554765249019
CAD	-1.6330563432192
CD59	-0.874539089786587
CD82	0.210615757203342
BCORL1	-0.314138958967355
ATRX	0.11634818288946
AK6	-0.707159823558568
FCN1	-3.06239649193095
MYNN	-0.228594300854072
MECOM	2.01064786700023
SCAMP1	1.46024182037523
PREP	0.30973821395065
HACE1	0.215422429096211
SEH1L	-0.279764082854045
WDR47	1.45143330773539
WDFY1	2.01107917968651
OVGP1	3.32289152803536
SLC25A24	2.74814588979987
MAP3K4	1.02741299794214
PILRA	2.97013808138398
IGSF9	-5.16010460067947
ABCB1	5.82494239388282
ZNF213	-0.224167513711549
AKR1B1	-1.25355093712228
CPNE3	1.41955348424098
RRN3	-0.144929521757537
CTTN	4.92843196543297
WNT11	1.91226927850402
MTIF2	0.0387508559852776
DDHD2	-0.908826057379951
TTC39A	3.89359768537524
EPS15	-0.463760425650274
ORC1	-2.46079433215341
MGST2	0.387531619908854
CHERP	-0.928632001872565
ATG16L1	1.2205732027541
USP40	1.8219763302686
POMGNT1	-0.103826829989593
RAD54L	-2.40149432263224
MAST2	-0.0607540955933786
DNAJA1	0.014183172808536
B4GALT1	1.76759999341329
CHMP5	1.88598635521906
NFX1	0.308492552698059
AQP6	-0.578142968434577
DIMT1	-1.21967632428259
IPO11	-1.61875409446758
FOLH1	-4.10816373949194
EIF2AK1	0.990560043808419
NME8	-4.4855709284717
EPDR1	-2.78824345071067
SNX10	0.510479979072074
SEPHS1	-1.4133390838949
MRPL28	-1.01466589353735
HBQ1	-3.81087854912317
ITPKC	1.14475768006581
CEACAM6	-8.12085869635357
FAT2	1.12797892646591
RBM22	0.315876400387202
TMED2	0.0510977425629376
ERO1B	-1.66992203168117
ZFAND6	1.9628143266495
HSD17B2	0.15999098755375
TXLNG	-1.63231704169072
PPEF1	0
LAT2	-0.274777090715809
HUWE1	0.0844185182624002
ZW10	0.658899309876155
ALG9	-0.702322877825342
MYBPC2	0
NOX4	1.37791371767727
ACOX3	0.977121129001516
MTMR2	0.590048175249731
PPP1R15A	2.3427779181373
HSD17B14	3.11868205056619
TRIP6	-1.07220676721938
ACHE	0.129602218987763
FTL	0.575012490780939
SRRT	-0.235735692530746
BAX	-0.216715347898985
NLK	0.658352104932057
PIGS	-0.23124250449098
ADAMTS2	-1.03677066333378
TMPRSS11E	-0.100800559832042
ATXN7L3	0.700227188023871
PGS1	-0.149972541968399
PSMC5	-0.310728948420275
UIMC1	0.0908398619692038
CETP	0.802542114640148
MMP2	-0.466065112209904
MT3	0
LPCAT2	1.88295483141724
GNAO1	-4.22230292580382
OGFOD1	-0.596676346390578
SH3BP2	2.50654196556572
NOP14	-2.34250520566167
ADD1	-0.128198877405072
L2HGDH	-1.22122430378248
TXNDC16	-1.13522677272138
RTRAF	-1.46520987691397
NID2	-8.25105382300808
GMCL1	-0.00311311639020551
SF3B2	-0.161856973690473
KLHL42	-0.350042357315756
GNAS	1.03087892639983
DNM1L	-0.0678348055396166
PTHLH	3.79036077061855
PHACTR3	-3.48391701322276
ERGIC2	0.193088853607156
TFAP2C	-1.03673872716799
AURKA	-0.047680361625979
CASS4	5.36183530797276
PIR	3.7054129733131
AAMDC	-0.25779158439742
RFX2	2.59730135034331
METTL2A	-0.585975030646567
SULT2B1	3.09121327661406
ALG6	-1.29283161391627
CNOT3	-0.602729611655448
GP6	-0.686255188431966
PTPN4	-0.31481508624981
DDX18	-2.52808887642113
KHSRP	-1.06323516051414
GNA11	-0.478843477820865
ASAP3	0.535492848522721
EDEM2	-0.481033295640992
DNMT3B	-2.23878405439812
REM1	-5.49572542505314
TPX2	-2.94522587532848
FER1L4	-0.576257941197604
PDRG1	-0.145913002625098
EPB41L1	2.50040171800675
SLC15A1	-1.16585494876809
DOCK9	-4.16198153727195
ANKRD10	1.21212645567883
TGDS	1.02026702027719
DOCK3	7.23259767015254
C3orf18	0.130730259776304
COQ9	0.481767403217826
TMEM40	-2.36314729572857
KIF9	0.0834800069849445
ARHGAP28	-0.523774511717247
CRLS1	-0.754715032993782
DEFB127	0
PPP1R13B	3.94131074178027
ATRN	0.814970740892978
SMOX	1.96369883528529
SIGLEC1	-4.74627617035709
FKBP1A	1.15268175700813
NSFL1C	-0.629140699856214
SLC4A11	1.45833889963451
C20orf194	0.289554282889366
ZNF343	-0.170705025279147
EBF4	2.89382985064991
CPXM1	-2.42086533504973
MAVS	-0.346872552607214
LZTS3	3.61280309215776
F11	0
XRN2	0.55377786344348
KIZ	-2.23916644319242
DYNLL1	0.248167251098988
TESC	-4.56559490947907
SNX5	0.775306821751648
RPL6	-1.59473723826238
SIRPG	-6.26093769623939
MAPKAPK5	0.0781955482468329
P2RX7	2.6339321230809
ESF1	-2.18193161551885
RBBP9	-0.196010787085374
ANAPC5	-1.41450377506447
SLC23A2	0.513793866567525
SLC8B1	1.11232863847254
TMEM230	0.0369662560974022
DZANK1	-0.867817243344446
KDM2B	0.232246562967198
CFAP61	-1.03673307979948
LHX5	-2.49359831226969
TASP1	-0.915537431770214
OAS1	1.52782561160022
GCN1	-0.727981478705944
RPLP0	-1.49408936928293
PXN	5.72137455068188
SIRT4	3.18233086374993
RPH3A	3.54991735344189
KIF16B	-0.933567219402015
TRMT6	-0.213627862898083
CHGB	-2.81807088061551
PEBP1	-4.15730757409128
TBX5	1.77634682247436
BRAP	0.822273575800048
ERP29	-0.991488412513914
NOS1	-1.7234490864072
FUS	-0.706716953064191
IGBP1	0.400306171360093
FXYD5	-0.983790275689899
ZNF302	-0.00678200850910041
GRAMD1A	-1.08677664659746
FXYD3	3.90545902412131
HEPH	-0.227431284880693
CDIP1	-0.0225705992911041
CMTM1	-0.442099151808347
KCNH4	3.6203474314067
GANAB	-0.449248437467667
GMIP	1.44312850900871
RBM41	0.265313383583423
BIRC5	-2.84214785187556
LAG3	0.651347824395909
MLF2	1.26840218746105
OTUB2	5.80336088654918
DDX24	-0.457589155904854
ZBTB25	-0.502019143323796
NECAP1	1.72947166288356
ARHGAP4	-2.14724581959249
ANKRD24	1.91951680707759
DHX32	0.864039155857661
RCOR1	0.794913686158674
GPATCH2L	-0.531748486657648
LTBP4	-1.12408072906868
BLVRB	0.36770100365207
SLC9A1	1.61220720386871
SPTLC1	1.43699259583892
PAPOLA	-0.301975743097384
CCNK	-0.135894895701618
PCBP4	3.47390687079584
RGS1	7.33868957917812
YPEL3	3.03923484289584
MRPS33	-0.634189874254365
NDUFB2	-0.327666857672569
NUDC	-1.36654031199996
MAEA	0.207056001214541
ICAM1	4.57930790497288
STRN4	-0.77602112359232
IRAK3	-1.19798477700264
LYZ	-0.407814094248176
SI	0
MUL1	0.410823916954585
TFAP4	-3.45517298668584
PDCD7	0.348269157336281
SPG21	1.51879727804198
FETUB	-2.29713455375102
DNAJB11	-1.53239704742718
P3H2	3.32614971250852
THPO	0.271967474546018
CHRD	-0.951659122952817
FLT3LG	-0.32538486101256
RAB11FIP3	0.974693852898971
GNPTG	-0.172824003924807
ZNF268	0.31039516113665
GOLGA3	0.411725816204657
PABPC4	-1.58992153861921
CD209	-1.67061364067923
CERS4	-0.823736774674685
MCOLN1	1.04218843836368
USP48	-0.210441855586087
EFNB1	3.37933916406138
PDPR	-0.639944664704528
AARS1	-1.06547808194018
GLG1	1.33206949772616
KIF4A	-4.85967010277118
TNRC6A	-1.23310589041279
PLEKHG2	-0.970747862982048
DLL3	-3.02121966408386
NAT14	1.42001301671439
PITPNM2	-1.23438938625024
EXOC1	1.47256913928053
RBM27	0.852713450230794
POU4F3	0.11973495643041
OSBPL8	1.34577898202535
DTX2	0.802524042209967
NLRC4	4.56501705428946
PUS7	-5.2207041473981
LAMB4	-0.759267938940041
NRCAM	8.52365465101351
LAMB1	-0.880671127504438
SLC26A4	-0.79808442710888
SLC26A3	0
DLD	0.472910253429607
WDR7	1.75586986442641
