,max pipeline,iAnalyzeR
OR13C8,-0.046519707687,-3.92252857477166
PMEL,-0.092129660698,-1.51694616819987
HEY1,0.0825076885479,-2.056775107779
ARG1,-0.014854016665,-3.36656717009323
PIF1,-0.059909853523,1.14202245234501
OVOL3,-0.0583543129794,-1.48741316745135
SSTR5,-0.0561676852102,-0.0841812651196469
ZNF41,-0.0196048402404,-1.4323134881940502
PHKA1,0.0183315011427,0.991539667325395
PYCR2,-0.00446074747048,-2.36172049308587
PIEZO1,-0.0362081275363,-0.542684330558015
TIMM9,0.0136634099132,-0.867842289335157
SATB1,0.0961068253322,-1.5845123929931102
AP4M1,-0.0496348655625,-2.1515140072108503
RAB6B,0.0221685508001,-0.8518436565087691
ACTRT1,0.00972114552715,-2.67069237554273
TMEM42,0.0529204681015,0.5682463638689189
DAZAP1,0.195901963673,1.56944479680733
AGBL3,-0.0189694833243,-0.19836311601408702
ATF6,0.0485314804467,-1.61752391914312
PPP1R13B,-0.0395158329181,-3.00246625681772
ARID4A,-0.252435716023,-2.7295093948273506
CNP,-0.0711623339448,-2.52261491828656
LMO1,0.0827123131203,-3.5582531813056297
SMAD9,0.0425210353235,-1.0254661849216702
STK32A,0.0165421166372,-0.697401586525669
HMOX2,0.0157499771038,-0.608648126204929
ERAP2,-0.0090853436867,-3.3180461897017004
NDUFB7,-0.0680371302639,-0.6645840588790649
LIME1,0.0501323136931,-1.6273244121414099
FRAT1,0.0337298924606,-0.16369101086987198
PLXNA1,0.0175585807399,2.7768179172676004
NDUFA2,-0.0746275330479,-0.9555473045978409
LIFR,-0.00640733914476,0.7457087653369721
HCST,-0.0225355282567,-1.3406002161411101
NSL1,-0.0451889997957,-1.81112953353734
PPP2R1B,0.00639000913095,-1.4763758096013
PRRX1,-0.0590208460592,1.68008476350013
ACAD10,-0.0167772828271,-1.3771536972465601
LIMA1,-0.0657415961456,-2.03383448022903
DMRTA1,0.00906252353377,-0.567995847756016
IFT20,0.0287767330998,-0.543036092548817
NFKBIA,-0.105423881155,-1.1152515772599298
C9orf139,0.00898448816554,-0.7874587559021651
GIMD1,-0.0400871228347,-0.8658651972707391
ZNF398,0.0322380252627,-0.130000438346033
ANKRD13A,0.019718000751,0.224038209935875
KPNA5,0.0633493213223,-2.2743607963014703
MBNL2,0.0305237478793,0.8745703131650359
SRC,0.116477001889,-3.00529654513636
ZNF765,-0.0496230998804,-2.27840642025163
TCAP,-0.0185926417596,3.9152662947792702
SLC13A1,-0.140126587072,-1.47404554511561
ALX3,0.016024134054,-1.7968143350567902
CLK4,0.0155653011497,2.06758664284672
PIK3CG,0.0652837499607,-2.7536632625698703
PRSS3,-0.11688607445,-0.6879374589842011
SPIRE1,-0.0354059563632,-1.15442852151691
USP16,-0.0345330870646,-1.4180579927728998
COMP,-0.0654260829362,-2.3318365976283797
ZNF584,-0.0435164273969,-2.33648860189554
ZNF790,0.0335198037424,1.19761313228271
KHDC1L,-0.0703327928953,-1.9918921878137499
TFAP2D,-0.00755762844484,-1.9311154267683799
ZNF575,0.0258517230851,-1.1301712321292199
PAX8,-0.0083458354457,-4.1080210180810806
UBB,-0.15335257901,-1.2479821488741
COX7B,0.0203745736901,1.0693501690139
ZNF729,0.00241956386064,1.25562871700885
ABRA,0.0100880056792,-1.76984223899066
CSGALNACT1,0.0434893323313,3.6212900642669905
GALR1,0.0564750159142,0.230763339460969
HTR1D,-0.105315781403,0.601800148543244
CHST15,-0.0704678058141,1.6323564945771598
TAS2R42,0.0163827000192,-1.6553696779755902
NANOS2,-0.046376613589,-1.02336285530674
RPS3,0.0517358964269,-1.76795658612865
EHF,-0.061717482339,-2.0391895763398002
ADA,-0.0296874923164,2.66569317695208
CCNE1,0.125367997258,0.6990043648197299
SH3BGRL2,-0.00175345005973,-3.4945447659399
UBR7,0.00256103024919,0.500374544042521
DMTN,-0.098492775279,-2.31961007576611
IBA57,-0.0360966708158,-2.70210222381162
PSMD10,-0.0314109158341,1.14763069490684
SULT1C3,-0.0668685031148,-4.1080210180810806
SPRYD3,-0.0128723591509,-1.43710719191855
FZD7,0.0787837067917,1.19821325504648
CDH3,0.0441328602818,-1.0446987207526401
CYS1,-0.0434126144209,0.6807570518676249
SLC47A1,0.0376677920847,-1.34570861584425
TUBB8,-0.0205406745345,-2.79490667843244
TNFAIP8,0.0736211111955,-1.22962784686424
CGREF1,0.0142370995507,0.761723101979364
TEKT5,-0.0674895915188,-0.419604036923315
DFNB31,-0.0894289441335,0.529653259018081
FBXO46,-0.0387969444407,1.84237366538873
FEZF2,0.0252177505036,1.2503776976266399
LYRM7,-0.133495589264,1.1752524643128202
MFAP3,0.0263017219764,-0.620730104898365
SYP,-0.0343414810495,0.22425368358337697
LIMD1,-0.0388140731049,-3.78074635272613
ATP6AP2,0.002763795228,-4.00054459809132
MED13L,-0.0335978193544,-0.410432479622082
LYPD1,-0.0358839602371,-1.47889336554903
SLC12A1,-0.0192955273977,0.850020266117701
CDKN1A,-0.0134194705975,0.992438162834145
ANGPT2,-0.0526659090344,-3.9459890984654
PPP1R16B,0.0610727454056,-1.21979095925195
ZNF853,0.00571620520836,0.656095507452427
WTIP,0.0574140741228,-1.44122676056175
PAQR3,0.0458380724478,-0.5882624388369051
CASP14,0.021948314974,-2.16742704942137
CCRN4L,0.0241467879649,-1.52683038784713
MROH1,0.0599468482742,-0.886818465133885
ERLEC1,0.011454597769,-0.655769863305382
TTC39A,0.0236246119026,-2.40211086853466
HAS1,0.0752872537379,-0.599095093331071
SP140,-0.00245558946728,-1.7338990804765502
VWA2,0.0507216037865,-1.57138100805554
ZDHHC22,0.101359136493,-1.2321580287229499
ITGAL,0.0227510960315,-1.23892203612153
YIPF2,0.0954073664175,-4.35243974574753
MOSPD3,0.0397189537464,-1.9475286690779798
MXD1,0.134569804682,-1.44277596388569
EPHB6,0.0148911936204,-0.41967120618755394
FAM117B,0.0278348406299,-2.80118597077498
DPCR1,-0.0522698401517,-0.654051342066494
GPR108,0.00416054451517,-1.65252145201087
MAP3K12,-0.024237555265,-0.652702294133837
MET,0.0736976176058,1.19961708243702
NEK5,0.000527031211939,-3.96829625441447
TRAPPC3L,0.0100331338479,-2.37474518909767
PRMT1,0.0217157640354,-1.44804129763177
SLC1A3,-0.102706815315,-2.7063014987706
MAP1LC3C,0.0128923582669,3.4022576889375697
MYH3,-0.0098955303144,-0.981727197509676
GK,-0.012118729377,0.18755688265991896
HBB,0.0239006572656,-0.825998111183604
MCF2L2,-0.0176507573542,-1.63723965112916
CDH17,-0.048630353879,0.6418359426509511
BHLHE22,0.010476862174,1.12942701569633
MTUS1,-0.0655406493336,1.96498846286596
PLA2G2A,-0.0851786898709,-2.18663621049669
RBFA,0.10435523219,-0.6583539926226221
ANKRD13D,0.0666956895963,-3.7395382209979804
COQ4,-0.0756016396556,-0.424859910958173
COPZ2,-0.0176857082203,-0.652949169217641
KIAA0247,-0.0962713955871,-0.578759729187589
C19orf53,-0.104113697501,-1.15707381860202
MBLAC1,-0.0418739834971,-0.0252686773296917
ATOH8,0.131844212244,0.0295752797173782
EPHA10,-0.0701659951495,-3.0714902948552996
CDC42EP5,0.0738118495602,-1.7331888259381798
TNNT1,-0.0408859930283,-2.7623035656411403
CCDC144NL,0.0230652399611,-0.23105766702770003
MTUS2,-0.036504873717,-4.33677905149757
SYTL1,-0.0973981899668,-1.96378322687125
PDS5A,0.098945238214,-3.7032756848802797
PJA2,-0.0843756825145,-1.81799152696843
CT45A1,-0.0559917698399,-0.35611761883493603
LOC100130451,-0.0282080051325,-1.07820623295951
E2F7,-0.0603230903144,-2.7194367093941496
AOX1,-0.0290950831942,2.52532487815084
CARD8,-0.0962371242746,-3.6666485626823397
KCNJ1,-0.030420828022,-3.2619653388901098
SCEL,0.0476733413274,1.3434151855513201
CXorf30,0.0879560652396,-3.80501523688299
SLCO2A1,-0.0200182313121,-2.5978272936309703
ALDH2,-0.0169551605433,-1.44546262690601
AFMID,0.0677457701266,0.436171031466806
FAM204A,-0.0171264191148,-2.86478996606169
IGSF5,0.0308183802851,-1.1586627981617599
PPP1R42,0.0867370368194,-0.0134364807566791
PEX13,0.0511916547062,-0.550552340203486
NUP133,-0.0949337535727,-1.4935629927740601
G3BP2,-0.0125214203831,1.9658935414294199
PLA2G4E,0.0420210651868,-1.4923789023816698
FBXW7,-0.0600874174646,-0.7755537177241271
YWHAQ,-0.0216191877904,-1.48284338035599
GRAPL,0.0840082512269,-2.1671564326703
BTLA,-0.106359003503,-3.18016575537105
ECD,-0.00742422860249,-2.61929240613019
NPHP1,-1.28752101488e-05,0.8981360561011841
GYG2,-0.0736189310047,0.6548105854009579
ARL15,-0.0647610750066,0.142369115793412
CUL4B,0.0397863766488,0.468335251158201
ASGR1,-0.0040036076828,-0.46995881544396295
NRSN2,-0.0389570992286,-3.9314393669171
SCRN3,-0.0194112805236,-0.14363847046544198
SERPINB13,0.0212088712268,-0.48963089735640103
RAB43,-0.00241294651041,-0.0180357650205465
UTF1,-0.0146401591752,-3.38818606393208
DNAJC3,0.0189499845198,-0.287137272448107
ZNF384,0.0468105550279,-1.42306578901887
KRTAP10-4,-0.12322324168,-3.4505803312833194
RIPK1,-0.0777744579587,-1.90396231937702
DNLZ,-0.0612641560506,-0.675460551300182
KEL,0.145193344674,1.02633561842504
DCAF8L2,0.0304083538142,2.37930872766884
MYO5B,-0.0258340174756,0.677617410169445
TRAF3,-0.00766729110554,-1.79647616275468
RBM4B,0.0605859096789,-1.27812215125921
HTN3,-0.00670915821863,-0.27583686516724104
MAST4,-0.0386424823002,-1.0052751221735698
PRKDC,-0.0873285413459,-1.19677161485806
SAFB,0.0318502514655,0.9558515539574709
ZKSCAN3,0.0166949303586,-2.40989619858702
DLG2,-0.0124322050776,-3.21365496496368
TOP3B,0.0371058834644,0.0691230746457455
CCDC154,-0.0484498182781,0.457655501596242
FARP1,-0.0899859588998,4.97857598702084
NCF4,-0.0134171686463,-2.7950788377460096
ABHD14B,0.0300590421918,-2.1027971292837804
ZNF583,0.0737222212453,-0.14659798179633
FA2H,0.00904473546353,-2.7971361018543797
BRD2,-0.10551250003,-0.636256070190313
THBS1,-0.0086580248023,-0.9197375654630721
TMEM68,-0.242699926772,-0.0151234432318292
ILVBL,0.0325173095581,-1.0008338009584898
PEPD,-0.111005476743,-3.7199549833535
GPR101,0.0661877587793,-2.34333031656325
SDC1,0.0358487196954,-2.86808079074928
TMEM184A,-0.180877159209,-1.6706649764626798
ZNF232,0.0474525750089,-0.0575520920464101
ETS2,0.0172185162427,0.7390127997831669
ITPKC,-0.0677832900341,-3.5341137058689203
UPRT,-0.0260964065012,-2.7401802170422993
NKX2-6,0.0768998812356,0.0826905998437562
TNFSF13B,0.0498763264411,-0.32979053605466196
SHQ1,-0.0588645643885,-0.54984030514983
PIP5K1B,-0.0429023034834,-2.8151401193299197
GLRA2,-0.0537572563226,-1.06797936263871
OTX1,0.100006764737,-0.206956275473478
LRRN4,-0.0514605951877,-1.4294598473592401
TMEM179,0.0399890910208,-3.1337579071155095
NFE2,-0.0195690829917,-1.95504218046022
C12orf43,-0.133595010886,-2.57657346054078
RNF208,-0.0216597223096,-1.604364284428
ZNF672,-0.0698338993303,0.0868975982797964
SDR42E1,-0.0442897991173,-2.38960432725147
FCGR2C,-0.0351563522331,-0.6726847636504699
BCL3,-0.0829985449713,-1.73734022903604
FBXO48,-0.00617054942935,-0.662317450508437
PPARGC1B,-0.00078982700644,-0.869674368502681
SLC8A3,0.0617312461512,-0.42483730549736604
FAAH,0.0925368576471,-0.44136878889537895
CLDN2,-0.0773500429129,-1.4601254150522598
LOXL3,0.0517436054077,-2.01842199123222
WDR77,-0.136052493876,-1.03265000584967
DCTN6,0.0413417724889,-2.55899093590982
OR2F1,0.104907175461,-2.9470569706374
SGOL2,0.0788891675682,-1.24179419141412
AEBP2,-0.0663297564955,-0.588866339632344
KRTCAP2,0.0793202608203,-3.31013646575443
NCKAP1L,0.0249693636471,0.13397256390790402
UBR2,0.116001198994,-1.37161101537184
ARHGEF2,-0.0300240398222,-1.20136993175576
WNT6,0.0318859352629,-0.0946141590512585
CYP19A1,0.0624477343686,-2.9436342001802003
ZNF683,0.0539989310861,0.8977726568388671
PLA2G1B,0.00784704065399,-2.48242380574054
UBE2F,-0.106873737268,-1.26106253874807
G6PC,-0.0439196643609,-0.420142298609427
GPX6,-0.105606247119,-0.4785829982018
DRG1,0.0160109450429,-1.06010343252884
KLHL8,0.0535541683331,-0.77020041317204
XPC,0.0418798790922,-0.913670839534962
FTSJ2,-0.0320017629932,0.42276328085336795
USP9Y,0.0878066104245,-4.01624282576901
ALKBH7,0.0646574541947,-1.51497091855327
CNTRL,0.0376807885396,-2.47994030164149
METTL21C,0.0801888650633,-1.6103498463636499
WFS1,-0.086693412388,3.0609045593014
ZNF23,0.07104941982,-1.62953615335832
KIF20B,0.0476186509645,1.22557812430728
C19orf59,-0.0740330399152,-3.06500391507788
PSMG1,0.0953372230489,-4.3168772300851606
GAB1,-0.0196847773109,-2.9346005646546
RNPEPL1,0.0996830690254,1.97686481786976
SPINK1,0.0388314722252,-0.0193485618675686
MOXD1,-0.0572069631413,-1.8173658939977602
ISL1,-0.0631619770338,-2.8405407072161
NUTF2,-0.0879443439539,-0.9299223330393149
TCEB2,-0.157107955059,-2.01830895098119
PPP3CA,-0.0665851492525,-2.32280056752531
TAS2R7,-0.0786537412996,-0.15876833550733402
MAS1,-0.0245782934193,-0.11836009954533999
UTRN,0.0309466013363,0.588244119034713
BCAM,-0.0922250210698,-3.08126006971677
CFTR,-0.0421962824359,1.5458639978642699
PTHLH,0.0799297083473,-0.6828825892081639
KRTCAP3,-0.000521355966715,-2.3240664812041203
POLR3A,0.167305856465,3.48931366853091
CDH6,-0.00346841289561,-2.2047694542214997
DLL1,-0.0692985093377,2.20781687002817
EPHA4,0.0396683735355,-1.58729906008561
ZNF649,0.0254269978682,3.04582236665021
IBTK,0.0282491648019,-2.16692922003216
GATA3,0.0203114333492,-3.94598909846541
PHF19,0.0304811234484,-1.6443249068693502
AMPD2,0.00864986188545,0.105291406478289
DARS,-0.0110163409594,-3.03185154655137
PACSIN1,0.0618503640737,2.19988470106557
SEZ6,0.064545176844,-3.4945447659399
CLCNKB,0.0416714024021,-3.18874268623229
BTG2,-0.039202563485,-0.00994478612463472
WRAP73,0.0348600811371,-3.4379394607159
ZNF704,0.0192037827938,-0.0632488560713453
BST1,0.0413444238343,0.00555985857867004
MCFD2,-0.239515432154,0.7403689406446969
GRM7,0.0516735513871,-1.87853613102826
CRADD,-0.0357971554909,-1.27678609197912
YEATS4,0.176307043636,-3.28188858621095
CTU2,0.140735317693,-0.820000615307505
NAGS,-0.249211667255,-1.27549423413864
TIMMDC1,0.0179916712164,1.04749785478123
ZNF562,-0.0105747655185,0.298822758683621
CLDN7,-0.05951067671,-1.4305994875632
ASB11,-0.0515241982895,-2.04701098643773
POLR1D,0.326180795559,-2.9776979581927403
THAP9,0.018999263908,-3.1742530376726603
CPS1,0.046584157961,-2.46707093868871
KIF4B,0.0483474290215,0.15519277539289097
CTCFL,0.0109847632101,-0.5230484741640731
USP31,0.0728640922023,-3.5775063013822996
ENTPD7,0.0391796833799,0.55914194169368
EIF5AL1,0.0317952683938,-2.75757917177369
MTX1,0.0244895855346,-1.9984565183595402
MLANA,-0.0205392181692,-1.94628668270444
PLA2G15,0.0313330951211,-1.09683711156685
FAM151A,0.01756863038,-1.22674079966802
POMZP3,-0.00224856083842,-2.2369078957913997
FCGR1A,-0.0531672225258,-0.41950864582023406
AHCTF1,0.0146794376118,-0.330424867536737
SEC14L2,-0.00260503434961,-0.543329292230983
HIST1H2BF,0.0357205184146,-2.13374366601151
PRRC2A,0.120031426345,-0.31682775606242397
TRIM3,-0.0583409903615,-2.0005811820901798
PER3,-0.0456498720856,-0.4693902166955689
ANKRD62,0.0322029079845,0.9413948230405949
SSBP4,0.0370831705835,-2.9570621143563396
CLYBL,-0.00146678465578,-0.9620266606862029
TBC1D1,0.0571349960158,-2.31068236603004
KRTDAP,0.00131333733129,-1.05445558526421
GOLPH3,-0.033257620614,-1.94174058618469
VN1R1,-0.0364417708517,-2.38088804183259
SLC4A5,-0.000725640075354,-2.07280870679601
BCL9L,0.0496579203703,-0.712480218627799
CTDSPL,0.00657454244466,-1.96146814768327
NLRC3,0.0521090491493,-0.483061748190799
MED13,0.0316795588384,-2.39899444794327
OR4F15,0.0355658763255,-1.2135877209139199
FOXA2,-0.133566264795,-0.842765774776077
CMTR1,-0.121856682737,-2.98984655550914
LIMK1,0.0548443363297,0.0695529163137392
MID1IP1,0.00784457944333,-0.17986645590008898
SCNN1G,-0.0569154029476,-0.474711629081719
SLC25A2,-0.116602530636,-0.310747589916025
FITM2,0.0132898364014,-1.72728644231175
MAGEB3,-0.0375945827775,-3.9494281873178
GDPD4,-0.0171219631673,2.72531594321209
PHF2,-0.130098552473,0.545586802165715
RGPD5,-0.0262033885682,-2.01328899022898
ZNF410,-0.0418189439027,-3.4123821814432103
LEUTX,0.00976932255789,-1.3751407432404399
NOS1,-0.0213970809596,-0.9627698331094641
ZNHIT6,0.0565576271954,-4.3956163924275
CXCL12,-0.0480690530073,1.6555850581725702
MEGF11,-0.0254676343002,0.0581899866920437
MUC13,-0.0621003671577,0.06999158216788
MAEA,0.0129437197146,-0.8396432944606771
MNAT1,0.190977200083,-3.30324604900575
SLC25A43,-0.0195868816258,0.885610987955189
ATP6V0A1,-0.048322076337,-5.11907620659008
NDN,0.0172066549513,-0.5567856679078311
ATF6B,0.0164347936334,-3.22104624128253
SPACA1,0.049201636607,-1.13092941272265
NBPF9,0.0530777480084,-2.35560070140426
SH3TC2,0.00067606827444,-0.598825603168669
CNPY4,0.025208743691,-1.45861218043251
HTR6,-0.0833229268476,-3.02997102541703
ORC3,0.0766260022251,-2.51532335184762
AKT3,-0.0306594176914,-1.11865416621249
C15orf40,-0.000816541202034,-3.02820094099419
DDX46,0.0408333623982,-0.8795072681823771
SLC35G6,0.030091166214,-2.33243798951198
PRDM9,0.0468045847135,-3.34219767498673
SSSCA1,0.0121888972047,-0.7427055000766629
YKT6,-0.0980625955074,-1.3845831620520401
MMP14,0.030059668167,-0.617258256196173
CUX1,-0.0171880510057,-1.34166127287732
CLEC6A,0.0370313874482,1.7367993155360901
SORBS3,0.0553970618069,1.41047281585966
TATDN3,-0.0602372246528,-0.729556310213564
PDE4DIP,-0.02350596654,-0.594779057330737
RUNX3,0.0583838617762,-0.805525196890197
TGFBR3L,-0.0111708764537,-0.7514821093415379
TGM3,-0.013895787723,-0.815897667762797
TMEM59,0.0104029302905,-2.94023271725639
ZNF771,0.017197412489,-3.92955148510234
BUD31,-0.0368492465001,-1.7740796459216202
SYCE3,-0.0709290349888,-1.4900749816957501
GMDS,0.0987229182408,0.539454068617555
ZBTB24,0.107477870987,-0.212247957962
ARHGAP4,-0.0250881488795,1.4307938534349498
C10orf25,-0.012460162854,1.08721601202714
CYP21A2,-0.0572540628385,2.84151880160779
RTL1,0.0420020277451,0.48173366044455296
GAS8,-0.0798593428007,2.30555107741106
TBC1D2B,-0.061888761299,-0.894031061334116
NTN1,-0.0377116973906,-2.66736822688405
PPIL4,0.0172002063371,-2.22082582884231
HES7,0.0693576035843,-2.14638296110546
PRSS42,0.00380326563801,-3.10124080072963
SOD3,0.000380335277593,0.0311730755386621
VPS29,0.278124992893,-1.13922957884244
ESF1,0.0512561527443,-1.7331991600101497
MYH6,0.0234134229611,0.877128238975172
VAV1,0.014630166483,-0.0390985028568865
YME1L1,0.0171869539942,-1.611991368085
C2orf44,-0.103269129044,-1.4816618135153201
HDGF,-0.0921147433273,-0.570839997633494
SORBS1,-0.0492458411638,1.93304389666756
TFDP2,-0.0630934171961,-1.5280247321611002
C3orf72,0.0674829701462,-4.37622251814779
LPCAT2,0.000250743659724,-3.7198592247936295
CFDP1,0.264323355177,0.547834438409078
KLHL41,-0.0681566719404,0.637822376767484
PKD2L2,0.0423230045806,-0.087044590043145
POLR2J2,0.0558763229719,-0.498580216811432
SUN1,-0.0212049810798,-2.49508742334004
C1orf50,-0.0119109030748,-2.67937511619686
NCCRP1,-0.0234488186726,-0.365381957340205
OR1M1,0.0555905932705,0.19327080693018
PPAPDC3,-0.0245421735105,-1.91861266872147
ANKFY1,0.0394675450423,0.711985484408387
DNAL4,-0.0547590956762,-0.6629759432397
GCAT,-0.0236659656291,0.38441312906218
HDDC3,-0.0799506065416,-0.213250804191023
IL17RB,-0.0575529159259,-1.9212164031963501
KCNK6,0.00175486954688,-0.990043524447258
TEKT1,0.00326410515335,0.15707447131824
WDR66,0.091568567727,-1.42201997171036
SAFB2,0.0889342771248,-0.36375011158853204
PLA2G7,0.0174163023497,-0.30383587738816104
ZNF519,0.0401584084865,-1.69578216313521
SLC23A2,-0.0466039701461,-1.8991243629543502
C17orf80,-0.0431524390915,1.98838223356522
CPEB2,-0.0222171164478,-2.15031368412356
FRMD8,0.0150735065046,1.1683934264029
TINAG,-0.0926785316991,-2.5665608962822004
TMEM241,0.0406328461642,-3.1321884106501097
SLC29A2,-0.0488223201511,-0.9172933292704741
ARSI,-0.00768829905557,-1.68506099202555
TTYH2,-0.0761648943068,0.274532019279002
CXorf61,0.0541579988024,-1.5409099756950602
RNF4,-0.324620979759,-1.91052624741162
PTGES3,-0.129671284303,-1.01812360799993
NOL8,0.0373562391675,-3.13004732441108
RMND1,-0.0518867490493,-1.0076733101216702
APOC2,0.0109196981552,-2.62911566513863
ITGA10,-0.0677755163844,-1.76187822488476
MARK4,0.0356363322725,-1.38463335121463
XRN1,0.0229684515271,-0.6502947135251099
PDE3B,-0.0779615955857,-5.22232032691266
GPSM3,0.0175644381893,5.2742123233223
ZFP41,0.0130693036236,-1.69672124994742
ACIN1,0.100334941865,0.34836821932572404
LYSMD3,0.0934163681543,1.04142933913112
INSM1,-0.010952689332,-1.57570356780038
CHEK1,-0.00678232430964,-1.2730259459180902
POM121C,-0.0606055372695,-0.47945412057308295
FAM3D,-0.103179111403,-1.28686757442565
KIF13A,-0.0207301306526,-2.47637509715896
IHH,-0.00729621855777,-1.3918414260517902
ZNF229,0.0445775522862,-2.3652279246296404
CAST,0.031666188586,-2.37045097811898
KNCN,-0.00120734966466,-1.7040071275671398
DPH2,0.00457790987794,-1.1627856616928403
HEYL,0.057514225842,-0.100336331014286
PTPRB,-0.0787187566264,-2.59782729363098
RBMXL2,0.108783605077,-2.04025358320049
SLITRK4,0.12077435909,-2.68863987019341
SSPO,-0.11659188367,1.37459670407326
PLP2,-0.00536967312019,0.9320133315035141
STK10,-0.139290286902,-1.15281405118788
